articulo,numero,topico,score
Artículo 10,3,Agencia Nacional de Protección de Datos,0.005076091270893812
Artículo 10,3,Derechos de la naturaleza,0.0049605220556259155
Artículo 10,3,Sistemas de justicia,0.00437998166307807
Artículo 10,3,Defensoría del Pueblo y de la Niñez,0.004184391815215349
Artículo 10,3,Derechos fundamentales,0.0033935108222067356
Artículo 10,3,Autonomías territoriales indígenas,0.0024211551062762737
Artículo 10,3,Estatuto de las aguas,0.001899717841297388
Artículo 10,3,Sufragio y sistema electoral,0.0016517163021489978
Artículo 10,4,Nacionalidad y ciudadanía,0.47375258803367615
Artículo 10,4,Acciones constitucionales,0.060642268508672714
Artículo 10,4,Comuna autónoma,0.04667417332530022
Artículo 10,4,Poder legislativo,0.04153458774089813
Artículo 10,4,Sobre los derechos,0.03725269436836243
Artículo 10,4,Órganos autónomos constitucionales,0.0350700244307518
Artículo 10,4,Territorios especiales,0.026251953095197678
Artículo 10,4,Región autónoma,0.026051869615912437
Artículo 10,4,Principios y disposiciones generales,0.023745181038975716
Artículo 10,4,Proceso de creación de leyes,0.02024637535214424
Artículo 10,4,Participación y representación,0.018460948020219803
Artículo 10,4,Defensoría Penal Pública,0.016346897929906845
Artículo 10,4,Provincia,0.015864809975028038
Artículo 10,4,Tipos de democracia,0.014786045998334885
Artículo 10,4,Ministerio Público,0.01288021169602871
Artículo 10,4,Poder ejecutivo,0.011812684126198292
Artículo 10,4,Organización territorial,0.010833198204636574
Artículo 10,4,Defensoría de la Naturaleza,0.010109856724739075
Artículo 10,4,Contraloría general de la república,0.009707567282021046
Artículo 10,4,Consejo de la Justicia,0.009385734796524048
Artículo 10,4,Banco Central,0.007709038909524679
Artículo 10,4,Cambio de Constitución,0.007386726327240467
Artículo 10,4,Ruralidad,0.006823541596531868
Artículo 10,4,Estatuto de los minerales,0.006368221249431372
Artículo 10,4,Reforma Constitucional,0.006044016685336828
Artículo 10,4,Derechos de la naturaleza,0.0047295065596699715
Artículo 10,4,Corte Constitucional,0.004709440283477306
Artículo 10,4,Buen gobierno y función pública,0.004683322738856077
Artículo 10,4,Autonomía fiscal,0.004263024311512709
Artículo 10,4,Bienes comunes naturales,0.0038314189296215773
Artículo 10,4,Agencia Nacional de Protección de Datos,0.0038092550821602345
Artículo 10,4,Derechos fundamentales,0.0037576660979539156
Artículo 10,4,Sistemas de justicia,0.003640305483713746
Artículo 10,4,Autonomías territoriales indígenas,0.003593558445572853
Artículo 10,4,Sufragio y sistema electoral,0.0028905384242534637
Artículo 10,4,Defensoría del Pueblo y de la Niñez,0.0024991158861666918
Artículo 10,4,Estatuto de las aguas,0.0018517723074182868
Artículo 11,0,Nacionalidad y ciudadanía,0.10881280899047852
Artículo 11,0,Órganos autónomos constitucionales,0.10000856965780258
Artículo 11,0,Acciones constitucionales,0.0753556564450264
Artículo 11,0,Contraloría general de la república,0.06488256901502609
Artículo 11,0,Defensoría Penal Pública,0.054025232791900635
Artículo 11,0,Principios y disposiciones generales,0.04461786523461342
Artículo 11,0,Comuna autónoma,0.04221559315919876
Artículo 11,0,Consejo de la Justicia,0.040693506598472595
Artículo 11,0,Ministerio Público,0.03886714577674866
Artículo 11,0,Provincia,0.03669418767094612
Artículo 11,0,Región autónoma,0.03467399999499321
Artículo 11,0,Corte Constitucional,0.031104018911719322
Artículo 11,0,Poder legislativo,0.030526364222168922
Artículo 11,0,Organización territorial,0.025742031633853912
Artículo 11,0,Participación y representación,0.024706272408366203
Artículo 11,0,Sobre los derechos,0.022292543202638626
Artículo 11,0,Poder ejecutivo,0.021259522065520287
Artículo 11,0,Territorios especiales,0.018613887950778008
Artículo 11,0,Agencia Nacional de Protección de Datos,0.01807435043156147
Artículo 11,0,Bienes comunes naturales,0.016547055914998055
Artículo 11,0,Defensoría del Pueblo y de la Niñez,0.016245262697339058
Artículo 11,0,Reforma Constitucional,0.013620135374367237
Artículo 11,0,Banco Central,0.013079768046736717
Artículo 11,0,Sistemas de justicia,0.011942696757614613
Artículo 11,0,Ruralidad,0.011193149723112583
Artículo 11,0,Autonomía fiscal,0.0110247191041708
Artículo 11,0,Defensoría de la Naturaleza,0.009861667640507221
Artículo 11,0,Derechos de la naturaleza,0.0096413753926754
Artículo 11,0,Tipos de democracia,0.009111105464398861
Artículo 11,0,Estatuto de los minerales,0.008958009071648121
Artículo 11,0,Derechos fundamentales,0.008112925104796886
Artículo 11,0,Buen gobierno y función pública,0.007024052552878857
Artículo 11,0,Autonomías territoriales indígenas,0.006687759421765804
Artículo 11,0,Proceso de creación de leyes,0.005143060348927975
Artículo 11,0,Cambio de Constitución,0.003709192853420973
Artículo 11,0,Estatuto de las aguas,0.0025872334372252226
Artículo 11,0,Sufragio y sistema electoral,0.002344771521165967
Artículo 11,1,Acciones constitucionales,0.14359799027442932
Artículo 11,1,Órganos autónomos constitucionales,0.1264464557170868
Artículo 11,1,Nacionalidad y ciudadanía,0.109267458319664
Artículo 11,1,Poder ejecutivo,0.08746214210987091
Artículo 11,1,Comuna autónoma,0.053886063396930695
Artículo 11,1,Organización territorial,0.05227958410978317
Artículo 11,1,Defensoría Penal Pública,0.036927156150341034
Artículo 11,1,Región autónoma,0.03237180411815643
Artículo 11,1,Participación y representación,0.029671549797058105
Artículo 11,1,Consejo de la Justicia,0.02501635067164898
Artículo 11,1,Provincia,0.022447966039180756
Artículo 11,1,Principios y disposiciones generales,0.021975042298436165
Artículo 11,1,Tipos de democracia,0.021919244900345802
Artículo 11,1,Banco Central,0.020277077332139015
Artículo 11,1,Ministerio Público,0.020045142620801926
Artículo 11,1,Ruralidad,0.01929515413939953
Artículo 11,1,Poder legislativo,0.0171552374958992
Artículo 11,1,Contraloría general de la república,0.015397265553474426
Artículo 11,1,Defensoría de la Naturaleza,0.014650139026343822
Artículo 11,1,Sistemas de justicia,0.014456328004598618
Artículo 11,1,Reforma Constitucional,0.013349711894989014
Artículo 11,1,Corte Constitucional,0.013239392079412937
Artículo 11,1,Bienes comunes naturales,0.01158171147108078
Artículo 11,1,Proceso de creación de leyes,0.008288034237921238
Artículo 11,1,Autonomía fiscal,0.007858914323151112
Artículo 11,1,Estatuto de los minerales,0.007811355404555798
Artículo 11,1,Territorios especiales,0.007569579873234034
Artículo 11,1,Sobre los derechos,0.007178043946623802
Artículo 11,1,Autonomías territoriales indígenas,0.006254653912037611
Artículo 11,1,Derechos de la naturaleza,0.00551731837913394
Artículo 11,1,Buen gobierno y función pública,0.005374625325202942
Artículo 11,1,Cambio de Constitución,0.004250122234225273
Artículo 11,1,Defensoría del Pueblo y de la Niñez,0.004230796359479427
Artículo 11,1,Agencia Nacional de Protección de Datos,0.004219562280923128
Artículo 11,1,Sufragio y sistema electoral,0.0036924590822309256
Artículo 11,1,Derechos fundamentales,0.0032763725612312555
Artículo 11,1,Estatuto de las aguas,0.001762084080837667
Artículo 11,2,Acciones constitucionales,0.1579304337501526
Artículo 11,2,Poder legislativo,0.12951132655143738
Artículo 11,2,Poder ejecutivo,0.11036138981580734
Artículo 11,2,Corte Constitucional,0.08382514864206314
Artículo 11,2,Órganos autónomos constitucionales,0.08181300759315491
Artículo 11,2,Consejo de la Justicia,0.07669169455766678
Artículo 11,2,Contraloría general de la república,0.058214880526065826
Artículo 11,2,Defensoría Penal Pública,0.055457163602113724
Artículo 11,2,Participación y representación,0.05211382731795311
Artículo 11,2,Ministerio Público,0.03946957737207413
Artículo 11,2,Principios y disposiciones generales,0.03380643203854561
Artículo 11,2,Comuna autónoma,0.020153546705842018
Artículo 11,2,Organización territorial,0.019955690950155258
Artículo 11,2,Territorios especiales,0.013590401969850063
Artículo 11,2,Región autónoma,0.011788691394031048
Artículo 11,2,Provincia,0.00828900933265686
Artículo 11,2,Proceso de creación de leyes,0.0080413818359375
Artículo 11,2,Reforma Constitucional,0.005085383076220751
Artículo 11,2,Sobre los derechos,0.0046354555524885654
Artículo 11,2,Banco Central,0.004576305393129587
Artículo 11,2,Sistemas de justicia,0.00437695998698473
Artículo 11,2,Cambio de Constitución,0.0030115218833088875
Artículo 11,2,Autonomía fiscal,0.0024040997959673405
Artículo 11,2,Nacionalidad y ciudadanía,0.002206317614763975
Artículo 11,2,Tipos de democracia,0.002089693443849683
Artículo 11,2,Agencia Nacional de Protección de Datos,0.0018219661433249712
Artículo 11,2,Autonomías territoriales indígenas,0.001632807543501258
Artículo 11,2,Derechos fundamentales,0.001523678540252149
Artículo 11,2,Ruralidad,0.0011703134514391422
Artículo 11,2,Buen gobierno y función pública,0.0010657034581527114
Artículo 11,2,Defensoría de la Naturaleza,0.0010124864056706429
Artículo 11,2,Estatuto de los minerales,0.000593851029407233
Artículo 11,2,Derechos de la naturaleza,0.0004765205376315862
Artículo 11,2,Bienes comunes naturales,0.0004427823587320745
Artículo 11,2,Defensoría del Pueblo y de la Niñez,0.00036136331618763506
Artículo 11,2,Estatuto de las aguas,0.00028137382469139993
Artículo 11,2,Sufragio y sistema electoral,0.00021784201089758426
Artículo 11,3,Nacionalidad y ciudadanía,0.2192901074886322
Artículo 11,3,Acciones constitucionales,0.13346287608146667
Artículo 11,3,Órganos autónomos constitucionales,0.1256721466779709
Artículo 11,3,Contraloría general de la república,0.059766657650470734
Artículo 11,3,Comuna autónoma,0.05182817578315735
Artículo 11,3,Principios y disposiciones generales,0.04730254411697388
Artículo 11,3,Región autónoma,0.04093780741095543
Artículo 11,3,Ministerio Público,0.031148528680205345
Artículo 11,3,Defensoría Penal Pública,0.031065912917256355
Artículo 11,3,Consejo de la Justicia,0.028819426894187927
Artículo 11,3,Poder ejecutivo,0.022117601707577705
Artículo 11,3,Territorios especiales,0.022083716467022896
Artículo 11,3,Organización territorial,0.019533254206180573
Artículo 11,3,Provincia,0.01884714514017105
Artículo 11,3,Corte Constitucional,0.017362339422106743
Artículo 11,3,Poder legislativo,0.017229853197932243
Artículo 11,3,Participación y representación,0.017045704647898674
Artículo 11,3,Tipos de democracia,0.012212286703288555
Artículo 11,3,Banco Central,0.012208517640829086
Artículo 11,3,Reforma Constitucional,0.010426121763885021
Artículo 11,3,Sobre los derechos,0.007585132960230112
Artículo 11,3,Bienes comunes naturales,0.005664844531565905
Artículo 11,3,Autonomía fiscal,0.005652531050145626
Artículo 11,3,Ruralidad,0.0054960730485618114
Artículo 11,3,Cambio de Constitución,0.005043806973844767
Artículo 11,3,Defensoría del Pueblo y de la Niñez,0.004908445756882429
Artículo 11,3,Agencia Nacional de Protección de Datos,0.004366295412182808
Artículo 11,3,Buen gobierno y función pública,0.003935828804969788
Artículo 11,3,Derechos fundamentales,0.0035301651805639267
Artículo 11,3,Estatuto de los minerales,0.0034197873901575804
Artículo 11,3,Autonomías territoriales indígenas,0.0025953713338822126
Artículo 11,3,Defensoría de la Naturaleza,0.002312921453267336
Artículo 11,3,Sistemas de justicia,0.00183486333116889
Artículo 11,3,Derechos de la naturaleza,0.0018204852240160108
Artículo 11,3,Proceso de creación de leyes,0.0016712485812604427
Artículo 11,3,Sufragio y sistema electoral,0.0009308917797170579
Artículo 11,3,Estatuto de las aguas,0.0008705233340151608
Artículo 11,4,Nacionalidad y ciudadanía,0.6501413583755493
Artículo 11,4,Acciones constitucionales,0.12377399951219559
Artículo 11,4,Sobre los derechos,0.035005517303943634
Artículo 11,4,Poder legislativo,0.024644387885928154
Artículo 11,4,Principios y disposiciones generales,0.022653838619589806
Artículo 11,4,Comuna autónoma,0.016018301248550415
Artículo 11,4,Órganos autónomos constitucionales,0.014755114912986755
Artículo 11,4,Región autónoma,0.00964419636875391
Artículo 11,4,Reforma Constitucional,0.007712837774306536
Artículo 11,4,Defensoría Penal Pública,0.007516967598348856
Artículo 11,4,Provincia,0.007451198063790798
Artículo 11,4,Organización territorial,0.006818295922130346
Artículo 11,4,Poder ejecutivo,0.00618157722055912
Artículo 11,4,Autonomía fiscal,0.005619490519165993
Artículo 11,4,Defensoría de la Naturaleza,0.0052269455045461655
Artículo 11,4,Corte Constitucional,0.005184716545045376
Artículo 11,4,Ministerio Público,0.005146178416907787
Artículo 11,4,Contraloría general de la república,0.0048798248171806335
Artículo 11,4,Consejo de la Justicia,0.004845303483307362
Artículo 11,4,Participación y representación,0.0047852275893092155
Artículo 11,4,Proceso de creación de leyes,0.004077462013810873
Artículo 11,4,Tipos de democracia,0.0032096365466713905
Artículo 11,4,Bienes comunes naturales,0.0027483568992465734
Artículo 11,4,Derechos fundamentales,0.0027220717165619135
Artículo 11,4,Territorios especiales,0.002663925988599658
Artículo 11,4,Defensoría del Pueblo y de la Niñez,0.002462409669533372
Artículo 11,4,Banco Central,0.002209249883890152
Artículo 11,4,Cambio de Constitución,0.001969234086573124
Artículo 11,4,Ruralidad,0.001961115514859557
Artículo 11,4,Agencia Nacional de Protección de Datos,0.0015988131053745747
Artículo 11,4,Sistemas de justicia,0.0015633668517693877
Artículo 11,4,Derechos de la naturaleza,0.0011772591387853026
Artículo 11,4,Estatuto de los minerales,0.00109548878390342
Artículo 11,4,Buen gobierno y función pública,0.0009677556809037924
Artículo 11,4,Sufragio y sistema electoral,0.0006839329143986106
Artículo 11,4,Autonomías territoriales indígenas,0.000553682039026171
Artículo 11,4,Estatuto de las aguas,0.00033089282806031406
Artículo 12,0,Nacionalidad y ciudadanía,0.1669844388961792
Artículo 12,0,Corte Constitucional,0.15783976018428802
Artículo 12,0,Poder ejecutivo,0.11583156138658524
Artículo 12,0,Órganos autónomos constitucionales,0.0878574326634407
Artículo 12,0,Comuna autónoma,0.07155784964561462
Artículo 12,0,Acciones constitucionales,0.05883849039673805
Artículo 12,0,Poder legislativo,0.03204280510544777
Artículo 12,0,Consejo de la Justicia,0.03144487366080284
Artículo 12,0,Tipos de democracia,0.028063079342246056
Artículo 12,0,Participación y representación,0.023493004962801933
Artículo 12,0,Principios y disposiciones generales,0.021550901234149933
Artículo 12,0,Provincia,0.019052159041166306
Artículo 12,0,Sobre los derechos,0.018724510446190834
Artículo 12,0,Sistemas de justicia,0.01421645563095808
Artículo 12,0,Región autónoma,0.013481806963682175
Artículo 12,0,Ministerio Público,0.013438092544674873
Artículo 12,0,Organización territorial,0.011698921211063862
Artículo 12,0,Defensoría Penal Pública,0.010748463682830334
Artículo 12,0,Ruralidad,0.009697005152702332
Artículo 12,0,Territorios especiales,0.008001621812582016
Artículo 12,0,Proceso de creación de leyes,0.00685470923781395
Artículo 12,0,Defensoría de la Naturaleza,0.006588335614651442
Artículo 12,0,Autonomía fiscal,0.006533992476761341
Artículo 12,0,Reforma Constitucional,0.006081222556531429
Artículo 12,0,Derechos de la naturaleza,0.006029369775205851
Artículo 12,0,Derechos fundamentales,0.006023508496582508
Artículo 12,0,Bienes comunes naturales,0.005883123259991407
Artículo 12,0,Contraloría general de la república,0.005226285196840763
Artículo 12,0,Estatuto de los minerales,0.005079035181552172
