articulo,topico,score
Artículo 15,Acciones constitucionales,0.08364865183830261
Artículo 15,Poder ejecutivo,0.030662573873996735
Artículo 15,Órganos autónomos constitucionales,0.02995361015200615
Artículo 15,Ministerio Público,0.009795409627258778
Artículo 15,Contraloría general de la república,0.009106241166591644
Artículo 15,Corte Constitucional,0.007667559664696455
Artículo 15,Defensoría Penal Pública,0.003941515926271677
Artículo 15,Comuna autónoma,0.002658729674294591
Artículo 15,Consejo de la Justicia,0.002316913101822138
Artículo 15,Reforma Constitucional,0.0021069382783025503
Artículo 15,Poder legislativo,0.0020969773177057505
Artículo 15,Provincia,0.0016010995022952557
Artículo 15,Sistemas de justicia,0.0014350925339385867
Artículo 15,Cambio de Constitución,0.0013884537620469928
Artículo 15,Tipos de democracia,0.0011031765025109053
Artículo 15,Organización territorial,0.001054367981851101
Artículo 15,Buen gobierno y función pública,0.0008960109553299844
Artículo 15,Agencia Nacional de Protección de Datos,0.0008688599918968976
Artículo 15,Región autónoma,0.0007109993021003902
Artículo 15,Territorios especiales,0.0005136730032972991
Artículo 15,Ruralidad,0.000508901837747544
Artículo 15,Estatuto de los minerales,0.0004964233376085758
Artículo 15,Participación y representación,0.0004786287900060415
Artículo 15,Autonomías territoriales indígenas,0.0004657348326873034
Artículo 15,Defensoría de la Naturaleza,0.0004481291107367724
Artículo 15,Defensoría del Pueblo y de la Niñez,0.00044797183363698423
Artículo 15,Banco Central,0.0004400656616780907
Artículo 15,Proceso de creación de leyes,0.00043695486965589225
Artículo 15,Nacionalidad y ciudadanía,0.00042791664600372314
Artículo 15,Bienes comunes naturales,0.0003937269211746752
Artículo 15,Autonomía fiscal,0.00038998507079668343
Artículo 15,Sufragio y sistema electoral,0.00024001607380341738
Artículo 15,Estatuto de las aguas,0.00023594926460646093
Artículo 15,Derechos de la naturaleza,0.00021460802236106247
Artículo 16,Acciones constitucionales,0.3515240252017975
Artículo 16,Principios y disposiciones generales,0.2750455439090729
Artículo 16,Sobre los derechos,0.16744062304496765
Artículo 16,Derechos fundamentales,0.0800284668803215
Artículo 16,Órganos autónomos constitucionales,0.0226603914052248
Artículo 16,Poder ejecutivo,0.011872843839228153
Artículo 16,Provincia,0.007479499094188213
Artículo 16,Comuna autónoma,0.007404290605336428
Artículo 16,Participación y representación,0.005290951579809189
Artículo 16,Contraloría general de la república,0.005041183903813362
Artículo 16,Corte Constitucional,0.005034127738326788
Artículo 16,Buen gobierno y función pública,0.004747327417135239
Artículo 16,Poder legislativo,0.004445262253284454
Artículo 16,Defensoría Penal Pública,0.004272096790373325
Artículo 16,Consejo de la Justicia,0.0041833133436739445
Artículo 16,Ministerio Público,0.0038686865009367466
Artículo 16,Región autónoma,0.0030442692805081606
Artículo 16,Organización territorial,0.0027155629359185696
Artículo 16,Banco Central,0.0026966282166540623
Artículo 16,Reforma Constitucional,0.0026159207336604595
Artículo 16,Proceso de creación de leyes,0.0024932746309787035
Artículo 16,Cambio de Constitución,0.002487984485924244
Artículo 16,Ruralidad,0.002293841214850545
Artículo 16,Tipos de democracia,0.002260526642203331
Artículo 16,Sistemas de justicia,0.0021122456528246403
Artículo 16,Bienes comunes naturales,0.0018239303026348352
Artículo 16,Territorios especiales,0.0018143721390515566
Artículo 16,Autonomía fiscal,0.0017532804049551487
Artículo 16,Agencia Nacional de Protección de Datos,0.0016749256756156683
Artículo 16,Estatuto de los minerales,0.001534534734673798
Artículo 16,Autonomías territoriales indígenas,0.0014826080296188593
Artículo 16,Defensoría del Pueblo y de la Niñez,0.00137520267162472
Artículo 16,Defensoría de la Naturaleza,0.0013535800389945507
Artículo 16,Nacionalidad y ciudadanía,0.0012781702680513263
Artículo 16,Derechos de la naturaleza,0.001046042307280004
Artículo 16,Sufragio y sistema electoral,0.000922236533369869
Artículo 16,Estatuto de las aguas,0.000882280059158802
Artículo 17,Derechos fundamentales,0.242416113615036
Artículo 17,Defensoría de la Naturaleza,0.21802391111850739
Artículo 17,Bienes comunes naturales,0.20040789246559143
Artículo 17,Sobre los derechos,0.17678353190422058
Artículo 17,Derechos de la naturaleza,0.10152768343687057
Artículo 17,Principios y disposiciones generales,0.032394494861364365
Artículo 17,Acciones constitucionales,0.005337854381650686
Artículo 17,Órganos autónomos constitucionales,0.00423448858782649
Artículo 17,Contraloría general de la república,0.004047305788844824
Artículo 17,Defensoría Penal Pública,0.003416321938857436
Artículo 17,Corte Constitucional,0.0013611644972115755
Artículo 17,Ministerio Público,0.001122143818065524
Artículo 17,Tipos de democracia,0.0007417236920446157
Artículo 17,Reforma Constitucional,0.0006605214439332485
Artículo 17,Poder legislativo,0.000626756576821208
Artículo 17,Poder ejecutivo,0.0005713911377824843
Artículo 17,Banco Central,0.00056332943495363
Artículo 17,Consejo de la Justicia,0.0005599121213890612
Artículo 17,Provincia,0.0004934162716381252
Artículo 17,Agencia Nacional de Protección de Datos,0.00048719500773586333
Artículo 17,Cambio de Constitución,0.00048609988880343735
Artículo 17,Participación y representación,0.0004215686349198222
Artículo 17,Región autónoma,0.0004052760195918381
Artículo 17,Comuna autónoma,0.000396895658923313
Artículo 17,Buen gobierno y función pública,0.00034133601002395153
Artículo 17,Defensoría del Pueblo y de la Niñez,0.00026009438442997634
Artículo 17,Organización territorial,0.00025800129515118897
Artículo 17,Ruralidad,0.0002482705167494714
Artículo 17,Sufragio y sistema electoral,0.00022029377578292042
Artículo 17,Sistemas de justicia,0.00021571575780399144
Artículo 17,Estatuto de los minerales,0.00019121223886031657
Artículo 17,Territorios especiales,0.00018417024693917483
Artículo 17,Nacionalidad y ciudadanía,0.000173617823747918
Artículo 17,Proceso de creación de leyes,0.000127762759802863
Artículo 17,Autonomía fiscal,0.000106126579339616
Artículo 17,Estatuto de las aguas,9.674050670582801e-05
Artículo 17,Autonomías territoriales indígenas,8.963832806330174e-05
Artículo 18,Derechos de la naturaleza,0.407871812582016
Artículo 18,Derechos fundamentales,0.27474090456962585
Artículo 18,Defensoría de la Naturaleza,0.13145768642425537
Artículo 18,Sobre los derechos,0.09425872564315796
Artículo 18,Bienes comunes naturales,0.025160815566778183
Artículo 18,Principios y disposiciones generales,0.020685814321041107
Artículo 18,Acciones constitucionales,0.01487582828849554
Artículo 18,Comuna autónoma,0.00606109481304884
Artículo 18,Autonomías territoriales indígenas,0.003915396519005299
Artículo 18,Órganos autónomos constitucionales,0.0025079953484237194
Artículo 18,Provincia,0.002160616684705019
Artículo 18,Contraloría general de la república,0.0017859346698969603
Artículo 18,Defensoría Penal Pública,0.0013682862045243382
Artículo 18,Corte Constitucional,0.0013093301095068455
Artículo 18,Región autónoma,0.0010911169229075313
Artículo 18,Participación y representación,0.001002976205199957
Artículo 18,Tipos de democracia,0.0008798619965091348
Artículo 18,Ruralidad,0.0008597153355367482
Artículo 18,Consejo de la Justicia,0.0007833418785594404
Artículo 18,Ministerio Público,0.0007158968946896493
Artículo 18,Reforma Constitucional,0.0007048867410048842
Artículo 18,Poder legislativo,0.0005854177288711071
Artículo 18,Nacionalidad y ciudadanía,0.000539821689017117
Artículo 18,Organización territorial,0.0005358277703635395
Artículo 18,Agencia Nacional de Protección de Datos,0.0005190824158489704
Artículo 18,Cambio de Constitución,0.0005143297021277249
Artículo 18,Territorios especiales,0.0004775809939019382
Artículo 18,Defensoría del Pueblo y de la Niñez,0.00037911057006567717
Artículo 18,Banco Central,0.0003628301783464849
Artículo 18,Poder ejecutivo,0.0003553489223122597
Artículo 18,Buen gobierno y función pública,0.0002907944726757705
Artículo 18,Sistemas de justicia,0.00027260210481472313
Artículo 18,Autonomía fiscal,0.00024367624428123236
Artículo 18,Proceso de creación de leyes,0.00019501302449498326
Artículo 18,Estatuto de las aguas,0.00019183324184268713
Artículo 18,Sufragio y sistema electoral,0.00018429677584208548
Artículo 18,Estatuto de los minerales,0.0001543246762594208
Artículo 19,Derechos fundamentales,0.5863690972328186
Artículo 19,Sobre los derechos,0.23944398760795593
Artículo 19,Principios y disposiciones generales,0.10696922987699509
Artículo 19,Acciones constitucionales,0.020052339881658554
Artículo 19,Órganos autónomos constitucionales,0.01495180744677782
Artículo 19,Participación y representación,0.008412693627178669
Artículo 19,Poder ejecutivo,0.005686522461473942
Artículo 19,Comuna autónoma,0.0016278052935376763
Artículo 19,Contraloría general de la república,0.001595354755409062
Artículo 19,Poder legislativo,0.001390204532071948
Artículo 19,Cambio de Constitución,0.0010537501657381654
Artículo 19,Ministerio Público,0.001020487630739808
Artículo 19,Corte Constitucional,0.0009629747946746647
Artículo 19,Provincia,0.0009464102331548929
Artículo 19,Consejo de la Justicia,0.0008079923572950065
Artículo 19,Defensoría Penal Pública,0.0007953481981530786
Artículo 19,Tipos de democracia,0.0007434654398821294
Artículo 19,Reforma Constitucional,0.0007139001972973347
Artículo 19,Agencia Nacional de Protección de Datos,0.000670619192533195
Artículo 19,Organización territorial,0.0006271479651331902
Artículo 19,Buen gobierno y función pública,0.0005970922065898776
Artículo 19,Banco Central,0.000595744582824409
Artículo 19,Sistemas de justicia,0.00043514271965250373
Artículo 19,Región autónoma,0.00042655947618186474
Artículo 19,Ruralidad,0.0003364478761795908
Artículo 19,Proceso de creación de leyes,0.00031258969102054834
Artículo 19,Autonomías territoriales indígenas,0.00029967183945700526
Artículo 19,Defensoría del Pueblo y de la Niñez,0.0002991962537635118
Artículo 19,Bienes comunes naturales,0.00029465145780704916
Artículo 19,Autonomía fiscal,0.00027328633586876094
Artículo 19,Sufragio y sistema electoral,0.0002561334113124758
Artículo 19,Estatuto de los minerales,0.0002355682518100366
Artículo 19,Estatuto de las aguas,0.00020019708608742803
Artículo 19,Nacionalidad y ciudadanía,0.0001601005351403728
Artículo 19,Territorios especiales,0.00015806184092070907
Artículo 19,Derechos de la naturaleza,0.00015320643433369696
Artículo 19,Defensoría de la Naturaleza,0.00012521835742518306
Artículo 20,Derechos fundamentales,0.39337632060050964
Artículo 20,Sobre los derechos,0.2847018539905548
Artículo 20,Acciones constitucionales,0.17844194173812866
Artículo 20,Poder ejecutivo,0.047446124255657196
Artículo 20,Principios y disposiciones generales,0.04135169833898544
Artículo 20,Ministerio Público,0.012064187787473202
Artículo 20,Órganos autónomos constitucionales,0.010592961683869362
Artículo 20,Contraloría general de la república,0.004315108060836792
Artículo 20,Poder legislativo,0.0037380876019597054
Artículo 20,Comuna autónoma,0.0031665582209825516
Artículo 20,Buen gobierno y función pública,0.0021279449574649334
Artículo 20,Región autónoma,0.0015650351997464895
Artículo 20,Corte Constitucional,0.001418714178726077
Artículo 20,Provincia,0.0012574316933751106
Artículo 20,Reforma Constitucional,0.0012337671360000968
Artículo 20,Participación y representación,0.001164195709861815
Artículo 20,Consejo de la Justicia,0.0011444546980783343
Artículo 20,Tipos de democracia,0.0011245100758969784
Artículo 20,Defensoría Penal Pública,0.0010016141459345818
Artículo 20,Organización territorial,0.0009513315744698048
Artículo 20,Cambio de Constitución,0.0008058483363129199
Artículo 20,Agencia Nacional de Protección de Datos,0.00070751499151811
Artículo 20,Banco Central,0.0006843451992608607
Artículo 20,Defensoría del Pueblo y de la Niñez,0.0006632789154537022
Artículo 20,Bienes comunes naturales,0.0005457274382933974
Artículo 20,Sistemas de justicia,0.0005294482689350843
Artículo 20,Autonomía fiscal,0.0005112364888191223
Artículo 20,Derechos de la naturaleza,0.0005071107298135757
Artículo 20,Ruralidad,0.0004771571548189968
Artículo 20,Territorios especiales,0.000406907667638734
Artículo 20,Autonomías territoriales indígenas,0.00035199159174226224
Artículo 20,Proceso de creación de leyes,0.00034651666646823287
Artículo 20,Defensoría de la Naturaleza,0.0002833327744156122
Artículo 20,Nacionalidad y ciudadanía,0.00028139958158135414
Artículo 20,Sufragio y sistema electoral,0.00024949494400061667
Artículo 20,Estatuto de los minerales,0.00024312364985235035
Artículo 20,Estatuto de las aguas,0.00022166629787534475
Artículo 21,Derechos fundamentales,0.5475136041641235
Artículo 21,Sobre los derechos,0.19028526544570923
Artículo 21,Principios y disposiciones generales,0.11072468757629395
Artículo 21,Derechos de la naturaleza,0.05385104566812515
Artículo 21,Consejo de la Justicia,0.017331987619400024
Artículo 21,Acciones constitucionales,0.01598268188536167
Artículo 21,Comuna autónoma,0.008063608780503273
Artículo 21,Participación y representación,0.006084177643060684
Artículo 21,Defensoría Penal Pública,0.00604948541149497
Artículo 21,Defensoría de la Naturaleza,0.0051427907310426235
Artículo 21,Órganos autónomos constitucionales,0.004089165944606066
Artículo 21,Ministerio Público,0.0039608897641301155
Artículo 21,Contraloría general de la república,0.003884701058268547
Artículo 21,Tipos de democracia,0.0035455659963190556
Artículo 21,Región autónoma,0.003527415916323662
Artículo 21,Corte Constitucional,0.002206287579610944
Artículo 21,Provincia,0.0021441637072712183
Artículo 21,Sistemas de justicia,0.00157707289326936
Artículo 21,Bienes comunes naturales,0.001510142465122044
Artículo 21,Cambio de Constitución,0.0013936939649283886
Artículo 21,Poder ejecutivo,0.0012022346490994096
Artículo 21,Reforma Constitucional,0.0011281109182164073
Artículo 21,Banco Central,0.0010630374308675528
Artículo 21,Defensoría del Pueblo y de la Niñez,0.0010069474810734391
Artículo 21,Autonomía fiscal,0.0010068832198157907
Artículo 21,Poder legislativo,0.00098260841332376
